epoch	batch	iter	loss	prec1	prec5	lr
67	66	6996	0.042331766337156296	100.0	100.0	4.000000000000001e-05
67	67	6997	0.05756950378417969	100.0	100.0	4.000000000000001e-05
67	68	6998	0.17809869349002838	100.0	100.0	4.000000000000001e-05
67	69	6999	0.04860325902700424	100.0	100.0	4.000000000000001e-05
67	70	7000	0.02937389723956585	100.0	100.0	4.000000000000001e-05
67	71	7001	0.030104706063866615	100.0	100.0	4.000000000000001e-05
67	72	7002	0.20830416679382324	100.0	100.0	4.000000000000001e-05
67	73	7003	0.020625200122594833	100.0	100.0	4.000000000000001e-05
67	74	7004	0.0885457694530487	100.0	100.0	4.000000000000001e-05
67	75	7005	0.03197246044874191	100.0	100.0	4.000000000000001e-05
67	76	7006	0.02375323697924614	100.0	100.0	4.000000000000001e-05
67	77	7007	0.03892044723033905	100.0	100.0	4.000000000000001e-05
67	78	7008	0.04788456857204437	100.0	100.0	4.000000000000001e-05
67	79	7009	0.04697464406490326	100.0	100.0	4.000000000000001e-05
67	80	7010	0.03515986353158951	100.0	100.0	4.000000000000001e-05
67	81	7011	0.04270173981785774	100.0	100.0	4.000000000000001e-05
67	82	7012	0.03332791477441788	100.0	100.0	4.000000000000001e-05
67	83	7013	0.031360410153865814	100.0	100.0	4.000000000000001e-05
67	84	7014	0.028273195028305054	100.0	100.0	4.000000000000001e-05
67	85	7015	0.05641411989927292	100.0	100.0	4.000000000000001e-05
67	86	7016	0.0832868292927742	100.0	100.0	4.000000000000001e-05
67	87	7017	0.047454603016376495	100.0	100.0	4.000000000000001e-05
67	88	7018	0.09495200216770172	100.0	100.0	4.000000000000001e-05
67	89	7019	0.04493436589837074	100.0	100.0	4.000000000000001e-05
67	90	7020	0.05253804102540016	100.0	100.0	4.000000000000001e-05
67	91	7021	0.036084212362766266	100.0	100.0	4.000000000000001e-05
67	92	7022	0.0665886178612709	100.0	100.0	4.000000000000001e-05
67	93	7023	0.14437147974967957	100.0	100.0	4.000000000000001e-05
67	94	7024	0.06285370141267776	100.0	100.0	4.000000000000001e-05
67	95	7025	0.1597873717546463	100.0	100.0	4.000000000000001e-05
67	96	7026	0.07967045903205872	100.0	100.0	4.000000000000001e-05
67	97	7027	0.06780698895454407	100.0	100.0	4.000000000000001e-05
67	98	7028	0.05197298899292946	100.0	100.0	4.000000000000001e-05
67	99	7029	0.0627894178032875	100.0	100.0	4.000000000000001e-05
67	100	7030	0.09688939154148102	100.0	100.0	4.000000000000001e-05
67	101	7031	0.31109583377838135	100.0	100.0	4.000000000000001e-05
67	102	7032	0.08459372818470001	100.0	100.0	4.000000000000001e-05
67	103	7033	0.045374661684036255	100.0	100.0	4.000000000000001e-05
67	104	7034	0.1448245495557785	100.0	100.0	4.000000000000001e-05
67	105	7035	0.10117117315530777	100.0	100.0	4.000000000000001e-05
68	1	7036	0.12320756912231445	100.0	100.0	4.000000000000001e-05
68	2	7037	0.04849418252706528	100.0	100.0	4.000000000000001e-05
68	3	7038	0.03110673278570175	100.0	100.0	4.000000000000001e-05
68	4	7039	0.024936679750680923	100.0	100.0	4.000000000000001e-05
68	5	7040	0.0423695407807827	100.0	100.0	4.000000000000001e-05
68	6	7041	0.04103684425354004	100.0	100.0	4.000000000000001e-05
68	7	7042	0.06324759870767593	100.0	100.0	4.000000000000001e-05
68	8	7043	0.09842122346162796	100.0	100.0	4.000000000000001e-05
68	9	7044	0.02854643575847149	100.0	100.0	4.000000000000001e-05
68	10	7045	0.08171285688877106	100.0	100.0	4.000000000000001e-05
68	11	7046	0.049529097974300385	100.0	100.0	4.000000000000001e-05
68	12	7047	0.04769476130604744	100.0	100.0	4.000000000000001e-05
68	13	7048	0.05044090002775192	100.0	100.0	4.000000000000001e-05
68	14	7049	0.11012908071279526	100.0	100.0	4.000000000000001e-05
68	15	7050	0.036316245794296265	100.0	100.0	4.000000000000001e-05
68	16	7051	0.049033068120479584	100.0	100.0	4.000000000000001e-05
68	17	7052	0.07850434631109238	100.0	100.0	4.000000000000001e-05
68	18	7053	0.11958654969930649	100.0	100.0	4.000000000000001e-05
68	19	7054	0.026872284710407257	100.0	100.0	4.000000000000001e-05
68	20	7055	0.077757827937603	100.0	100.0	4.000000000000001e-05
68	21	7056	0.04651876166462898	100.0	100.0	4.000000000000001e-05
68	22	7057	0.12741847336292267	100.0	100.0	4.000000000000001e-05
68	23	7058	0.02121816948056221	100.0	100.0	4.000000000000001e-05
68	24	7059	0.2227402627468109	100.0	100.0	4.000000000000001e-05
68	25	7060	0.183833509683609	100.0	100.0	4.000000000000001e-05
68	26	7061	0.030377279967069626	100.0	100.0	4.000000000000001e-05
68	27	7062	0.03572482615709305	100.0	100.0	4.000000000000001e-05
68	28	7063	0.07181547582149506	100.0	100.0	4.000000000000001e-05
68	29	7064	0.17383012175559998	100.0	100.0	4.000000000000001e-05
68	30	7065	0.14106500148773193	100.0	100.0	4.000000000000001e-05
68	31	7066	0.06315071135759354	100.0	100.0	4.000000000000001e-05
68	32	7067	0.03200526535511017	100.0	100.0	4.000000000000001e-05
68	33	7068	0.11379097402095795	100.0	100.0	4.000000000000001e-05
68	34	7069	0.09559106081724167	100.0	100.0	4.000000000000001e-05
68	35	7070	0.045098863542079926	100.0	100.0	4.000000000000001e-05
68	36	7071	0.07726984471082687	100.0	100.0	4.000000000000001e-05
68	37	7072	0.05586203932762146	100.0	100.0	4.000000000000001e-05
68	38	7073	0.02845262736082077	100.0	100.0	4.000000000000001e-05
68	39	7074	0.12584342062473297	100.0	100.0	4.000000000000001e-05
68	40	7075	0.41059720516204834	100.0	100.0	4.000000000000001e-05
68	41	7076	0.04617856815457344	100.0	100.0	4.000000000000001e-05
68	42	7077	0.181010439991951	100.0	100.0	4.000000000000001e-05
68	43	7078	0.17023958265781403	100.0	100.0	4.000000000000001e-05
68	44	7079	0.15015916526317596	100.0	100.0	4.000000000000001e-05
68	45	7080	0.05397021397948265	100.0	100.0	4.000000000000001e-05
68	46	7081	0.07194763422012329	100.0	100.0	4.000000000000001e-05
68	47	7082	0.04033059626817703	100.0	100.0	4.000000000000001e-05
68	48	7083	0.035367339849472046	100.0	100.0	4.000000000000001e-05
68	49	7084	0.04324985295534134	100.0	100.0	4.000000000000001e-05
68	50	7085	0.05238299071788788	100.0	100.0	4.000000000000001e-05
68	51	7086	0.04878346994519234	100.0	100.0	4.000000000000001e-05
68	52	7087	0.03909112513065338	100.0	100.0	4.000000000000001e-05
68	53	7088	0.04286431893706322	100.0	100.0	4.000000000000001e-05
68	54	7089	0.08706367015838623	100.0	100.0	4.000000000000001e-05
68	55	7090	0.019986219704151154	100.0	100.0	4.000000000000001e-05
68	56	7091	0.046758346259593964	100.0	100.0	4.000000000000001e-05
68	57	7092	0.08061016350984573	100.0	100.0	4.000000000000001e-05
68	58	7093	0.08051823079586029	100.0	100.0	4.000000000000001e-05
68	59	7094	0.06175167113542557	100.0	100.0	4.000000000000001e-05
68	60	7095	0.02695661224424839	100.0	100.0	4.000000000000001e-05
68	61	7096	0.05233078449964523	100.0	100.0	4.000000000000001e-05
68	62	7097	0.06587350368499756	100.0	100.0	4.000000000000001e-05
68	63	7098	0.05048200488090515	100.0	100.0	4.000000000000001e-05
68	64	7099	0.15584051609039307	100.0	100.0	4.000000000000001e-05
68	65	7100	0.03083096444606781	100.0	100.0	4.000000000000001e-05
68	66	7101	0.0547562800347805	100.0	100.0	4.000000000000001e-05
68	67	7102	0.3017095923423767	100.0	100.0	4.000000000000001e-05
68	68	7103	0.10400377213954926	100.0	100.0	4.000000000000001e-05
68	69	7104	0.03735964745283127	100.0	100.0	4.000000000000001e-05
68	70	7105	0.2574985921382904	100.0	100.0	4.000000000000001e-05
68	71	7106	0.07722439616918564	100.0	100.0	4.000000000000001e-05
68	72	7107	0.06945699453353882	100.0	100.0	4.000000000000001e-05
68	73	7108	0.13458964228630066	100.0	100.0	4.000000000000001e-05
68	74	7109	0.08029191195964813	100.0	100.0	4.000000000000001e-05
68	75	7110	0.06270632892847061	100.0	100.0	4.000000000000001e-05
68	76	7111	0.046025220304727554	100.0	100.0	4.000000000000001e-05
68	77	7112	0.03355071693658829	100.0	100.0	4.000000000000001e-05
68	78	7113	0.0490068644285202	100.0	100.0	4.000000000000001e-05
68	79	7114	0.04775138199329376	100.0	100.0	4.000000000000001e-05
68	80	7115	0.0531935840845108	100.0	100.0	4.000000000000001e-05
68	81	7116	0.19603011012077332	100.0	100.0	4.000000000000001e-05
68	82	7117	0.051280952990055084	100.0	100.0	4.000000000000001e-05
68	83	7118	0.15803317725658417	100.0	100.0	4.000000000000001e-05
68	84	7119	0.033264294266700745	100.0	100.0	4.000000000000001e-05
68	85	7120	0.04278983920812607	100.0	100.0	4.000000000000001e-05
68	86	7121	0.04125203192234039	100.0	100.0	4.000000000000001e-05
68	87	7122	0.059407927095890045	100.0	100.0	4.000000000000001e-05
68	88	7123	0.046148136258125305	100.0	100.0	4.000000000000001e-05
68	89	7124	0.03571940213441849	100.0	100.0	4.000000000000001e-05
68	90	7125	0.02186364307999611	100.0	100.0	4.000000000000001e-05
68	91	7126	0.1363639235496521	100.0	100.0	4.000000000000001e-05
68	92	7127	0.037655603140592575	100.0	100.0	4.000000000000001e-05
68	93	7128	0.04220329225063324	100.0	100.0	4.000000000000001e-05
68	94	7129	0.033149801194667816	100.0	100.0	4.000000000000001e-05
68	95	7130	0.06301353126764297	100.0	100.0	4.000000000000001e-05
68	96	7131	0.06948736310005188	100.0	100.0	4.000000000000001e-05
68	97	7132	0.09561879187822342	100.0	100.0	4.000000000000001e-05
68	98	7133	0.034898705780506134	100.0	100.0	4.000000000000001e-05
68	99	7134	0.1160828024148941	100.0	100.0	4.000000000000001e-05
68	100	7135	0.050225671380758286	100.0	100.0	4.000000000000001e-05
68	101	7136	0.16015216708183289	100.0	100.0	4.000000000000001e-05
68	102	7137	0.04597824066877365	100.0	100.0	4.000000000000001e-05
68	103	7138	0.04351380839943886	100.0	100.0	4.000000000000001e-05
68	104	7139	0.04082541912794113	100.0	100.0	4.000000000000001e-05
68	105	7140	0.034119635820388794	100.0	100.0	4.000000000000001e-05
69	1	7141	0.09786031395196915	100.0	100.0	4.000000000000001e-05
69	2	7142	0.021440640091896057	100.0	100.0	4.000000000000001e-05
69	3	7143	0.09743499755859375	100.0	100.0	4.000000000000001e-05
69	4	7144	0.04547431319952011	100.0	100.0	4.000000000000001e-05
69	5	7145	0.0456019788980484	100.0	100.0	4.000000000000001e-05
69	6	7146	0.12421229481697083	100.0	100.0	4.000000000000001e-05
69	7	7147	0.03063889592885971	100.0	100.0	4.000000000000001e-05
69	8	7148	0.04417719691991806	100.0	100.0	4.000000000000001e-05
69	9	7149	0.03850744664669037	100.0	100.0	4.000000000000001e-05
69	10	7150	0.06421758979558945	100.0	100.0	4.000000000000001e-05
69	11	7151	0.07648488134145737	100.0	100.0	4.000000000000001e-05
69	12	7152	0.029592502862215042	100.0	100.0	4.000000000000001e-05
69	13	7153	0.03705240786075592	100.0	100.0	4.000000000000001e-05
69	14	7154	0.10900438576936722	100.0	100.0	4.000000000000001e-05
69	15	7155	0.05332488939166069	100.0	100.0	4.000000000000001e-05
69	16	7156	0.07695125043392181	100.0	100.0	4.000000000000001e-05
69	17	7157	0.04920056834816933	100.0	100.0	4.000000000000001e-05
69	18	7158	0.16441616415977478	100.0	100.0	4.000000000000001e-05
69	19	7159	0.136795774102211	100.0	100.0	4.000000000000001e-05
69	20	7160	0.04618838429450989	100.0	100.0	4.000000000000001e-05
69	21	7161	0.059831228107213974	100.0	100.0	4.000000000000001e-05
69	22	7162	0.03945569321513176	100.0	100.0	4.000000000000001e-05
69	23	7163	0.28156569600105286	93.75	100.0	4.000000000000001e-05
69	24	7164	0.15015046298503876	100.0	100.0	4.000000000000001e-05
69	25	7165	0.2297534942626953	100.0	100.0	4.000000000000001e-05
69	26	7166	0.06952647864818573	100.0	100.0	4.000000000000001e-05
69	27	7167	0.041815631091594696	100.0	100.0	4.000000000000001e-05
69	28	7168	0.04547147452831268	100.0	100.0	4.000000000000001e-05
69	29	7169	0.0376562736928463	100.0	100.0	4.000000000000001e-05
69	30	7170	0.031594373285770416	100.0	100.0	4.000000000000001e-05
69	31	7171	0.044508785009384155	100.0	100.0	4.000000000000001e-05
69	32	7172	0.13441669940948486	100.0	100.0	4.000000000000001e-05
69	33	7173	0.042786918580532074	100.0	100.0	4.000000000000001e-05
69	34	7174	0.04642301797866821	100.0	100.0	4.000000000000001e-05
69	35	7175	0.20430490374565125	100.0	100.0	4.000000000000001e-05
69	36	7176	0.044663842767477036	100.0	100.0	4.000000000000001e-05
69	37	7177	0.08003778010606766	100.0	100.0	4.000000000000001e-05
69	38	7178	0.38332119584083557	100.0	100.0	4.000000000000001e-05
69	39	7179	0.030926179140806198	100.0	100.0	4.000000000000001e-05
69	40	7180	0.1157015934586525	100.0	100.0	4.000000000000001e-05
69	41	7181	0.12005369365215302	100.0	100.0	4.000000000000001e-05
69	42	7182	0.03277312219142914	100.0	100.0	4.000000000000001e-05
69	43	7183	0.04078425094485283	100.0	100.0	4.000000000000001e-05
69	44	7184	0.0911131426692009	100.0	100.0	4.000000000000001e-05
69	45	7185	0.0647922158241272	100.0	100.0	4.000000000000001e-05
69	46	7186	0.16961295902729034	100.0	100.0	4.000000000000001e-05
69	47	7187	0.06271514296531677	100.0	100.0	4.000000000000001e-05
69	48	7188	0.03936169296503067	100.0	100.0	4.000000000000001e-05
69	49	7189	0.05811839550733566	100.0	100.0	4.000000000000001e-05
69	50	7190	0.12859269976615906	100.0	100.0	4.000000000000001e-05
69	51	7191	0.034773845225572586	100.0	100.0	4.000000000000001e-05
69	52	7192	0.07447653263807297	100.0	100.0	4.000000000000001e-05
69	53	7193	0.055447354912757874	100.0	100.0	4.000000000000001e-05
69	54	7194	0.03957793489098549	100.0	100.0	4.000000000000001e-05
69	55	7195	0.2965624928474426	100.0	100.0	4.000000000000001e-05
69	56	7196	0.03493230417370796	100.0	100.0	4.000000000000001e-05
69	57	7197	0.05115199089050293	100.0	100.0	4.000000000000001e-05
69	58	7198	0.05481555685400963	100.0	100.0	4.000000000000001e-05
69	59	7199	0.02220277115702629	100.0	100.0	4.000000000000001e-05
69	60	7200	0.7053017020225525	100.0	100.0	4.000000000000001e-05
69	61	7201	0.16711579263210297	100.0	100.0	4.000000000000001e-05
69	62	7202	0.029700376093387604	100.0	100.0	4.000000000000001e-05
69	63	7203	0.029331501573324203	100.0	100.0	4.000000000000001e-05
69	64	7204	0.03727145120501518	100.0	100.0	4.000000000000001e-05
69	65	7205	0.03820943087339401	100.0	100.0	4.000000000000001e-05
69	66	7206	0.08869023621082306	100.0	100.0	4.000000000000001e-05
69	67	7207	0.04057905450463295	100.0	100.0	4.000000000000001e-05
69	68	7208	0.0408279225230217	100.0	100.0	4.000000000000001e-05
69	69	7209	0.04291808605194092	100.0	100.0	4.000000000000001e-05
69	70	7210	0.03911920264363289	100.0	100.0	4.000000000000001e-05
69	71	7211	0.183229461312294	100.0	100.0	4.000000000000001e-05
69	72	7212	0.055958960205316544	100.0	100.0	4.000000000000001e-05
69	73	7213	0.06132982671260834	100.0	100.0	4.000000000000001e-05
69	74	7214	0.1571742594242096	100.0	100.0	4.000000000000001e-05
69	75	7215	0.3144126832485199	100.0	100.0	4.000000000000001e-05
69	76	7216	0.02690613642334938	100.0	100.0	4.000000000000001e-05
69	77	7217	0.0690908133983612	100.0	100.0	4.000000000000001e-05
69	78	7218	0.03850213438272476	100.0	100.0	4.000000000000001e-05
69	79	7219	0.04970281571149826	100.0	100.0	4.000000000000001e-05
69	80	7220	0.1049879640340805	100.0	100.0	4.000000000000001e-05
69	81	7221	0.19922436773777008	100.0	100.0	4.000000000000001e-05
69	82	7222	0.03732520714402199	100.0	100.0	4.000000000000001e-05
69	83	7223	0.06565798819065094	100.0	100.0	4.000000000000001e-05
69	84	7224	0.10500914603471756	100.0	100.0	4.000000000000001e-05
69	85	7225	0.14744849503040314	100.0	100.0	4.000000000000001e-05
69	86	7226	0.02651723474264145	100.0	100.0	4.000000000000001e-05
69	87	7227	0.044383563101291656	100.0	100.0	4.000000000000001e-05
69	88	7228	0.0983407199382782	100.0	100.0	4.000000000000001e-05
69	89	7229	0.0467400997877121	100.0	100.0	4.000000000000001e-05
69	90	7230	0.09929715096950531	100.0	100.0	4.000000000000001e-05
69	91	7231	0.047991521656513214	100.0	100.0	4.000000000000001e-05
69	92	7232	0.06047014892101288	100.0	100.0	4.000000000000001e-05
69	93	7233	0.11548855155706406	100.0	100.0	4.000000000000001e-05
69	94	7234	0.14172682166099548	100.0	100.0	4.000000000000001e-05
69	95	7235	0.03793450817465782	100.0	100.0	4.000000000000001e-05
69	96	7236	0.03114977851510048	100.0	100.0	4.000000000000001e-05
69	97	7237	0.13985830545425415	100.0	100.0	4.000000000000001e-05
69	98	7238	0.03731900453567505	100.0	100.0	4.000000000000001e-05
69	99	7239	0.06828324496746063	100.0	100.0	4.000000000000001e-05
69	100	7240	0.10453721880912781	100.0	100.0	4.000000000000001e-05
69	101	7241	0.04217969998717308	100.0	100.0	4.000000000000001e-05
69	102	7242	0.032424602657556534	100.0	100.0	4.000000000000001e-05
69	103	7243	0.04862042888998985	100.0	100.0	4.000000000000001e-05
69	104	7244	0.11026502400636673	100.0	100.0	4.000000000000001e-05
69	105	7245	0.03618171066045761	100.0	100.0	4.000000000000001e-05
70	1	7246	0.026375669986009598	100.0	100.0	4.000000000000001e-06
70	2	7247	0.04714443162083626	100.0	100.0	4.000000000000001e-06
70	3	7248	0.6196432709693909	100.0	100.0	4.000000000000001e-06
70	4	7249	0.07451839745044708	100.0	100.0	4.000000000000001e-06
70	5	7250	0.07700689136981964	100.0	100.0	4.000000000000001e-06
70	6	7251	0.12834274768829346	100.0	100.0	4.000000000000001e-06
70	7	7252	0.07650823891162872	100.0	100.0	4.000000000000001e-06
70	8	7253	0.027978526428341866	100.0	100.0	4.000000000000001e-06
70	9	7254	0.037554673850536346	100.0	100.0	4.000000000000001e-06
70	10	7255	0.08329861611127853	100.0	100.0	4.000000000000001e-06
70	11	7256	0.06832296401262283	100.0	100.0	4.000000000000001e-06
70	12	7257	0.3193168342113495	100.0	100.0	4.000000000000001e-06
70	13	7258	0.5281351804733276	100.0	100.0	4.000000000000001e-06
70	14	7259	0.08020651340484619	100.0	100.0	4.000000000000001e-06
70	15	7260	0.13025370240211487	100.0	100.0	4.000000000000001e-06
70	16	7261	0.09294315427541733	100.0	100.0	4.000000000000001e-06
70	17	7262	0.47506093978881836	100.0	100.0	4.000000000000001e-06
70	18	7263	0.08702884614467621	100.0	100.0	4.000000000000001e-06
70	19	7264	0.10510134696960449	100.0	100.0	4.000000000000001e-06
70	20	7265	0.03862905129790306	100.0	100.0	4.000000000000001e-06
70	21	7266	0.0671967938542366	100.0	100.0	4.000000000000001e-06
70	22	7267	0.059350959956645966	100.0	100.0	4.000000000000001e-06
70	23	7268	0.05879136174917221	100.0	100.0	4.000000000000001e-06
70	24	7269	0.08153928071260452	100.0	100.0	4.000000000000001e-06
70	25	7270	0.1159549131989479	100.0	100.0	4.000000000000001e-06
70	26	7271	0.036709945648908615	100.0	100.0	4.000000000000001e-06
70	27	7272	0.05049068108201027	100.0	100.0	4.000000000000001e-06
70	28	7273	0.03857582435011864	100.0	100.0	4.000000000000001e-06
70	29	7274	0.043934836983680725	100.0	100.0	4.000000000000001e-06
70	30	7275	0.05368602275848389	100.0	100.0	4.000000000000001e-06
70	31	7276	0.08730076998472214	100.0	100.0	4.000000000000001e-06
70	32	7277	0.07388367503881454	100.0	100.0	4.000000000000001e-06
70	33	7278	0.17184501886367798	100.0	100.0	4.000000000000001e-06
70	34	7279	0.031815305352211	100.0	100.0	4.000000000000001e-06
70	35	7280	0.0879811942577362	100.0	100.0	4.000000000000001e-06
70	36	7281	0.049783915281295776	100.0	100.0	4.000000000000001e-06
70	37	7282	0.09137710928916931	100.0	100.0	4.000000000000001e-06
70	38	7283	0.08398796617984772	100.0	100.0	4.000000000000001e-06
70	39	7284	0.20919376611709595	100.0	100.0	4.000000000000001e-06
70	40	7285	0.05666334182024002	100.0	100.0	4.000000000000001e-06
70	41	7286	0.039822276681661606	100.0	100.0	4.000000000000001e-06
70	42	7287	0.10153760761022568	100.0	100.0	4.000000000000001e-06
70	43	7288	0.07022879272699356	100.0	100.0	4.000000000000001e-06
70	44	7289	0.08701484650373459	100.0	100.0	4.000000000000001e-06
70	45	7290	0.026303716003894806	100.0	100.0	4.000000000000001e-06
70	46	7291	0.09761419147253036	100.0	100.0	4.000000000000001e-06
70	47	7292	0.08985456824302673	100.0	100.0	4.000000000000001e-06
70	48	7293	0.06710856407880783	100.0	100.0	4.000000000000001e-06
70	49	7294	0.07939749956130981	100.0	100.0	4.000000000000001e-06
70	50	7295	0.028151538223028183	100.0	100.0	4.000000000000001e-06
70	51	7296	0.14209476113319397	100.0	100.0	4.000000000000001e-06
70	52	7297	0.028729354962706566	100.0	100.0	4.000000000000001e-06
70	53	7298	0.040485747158527374	100.0	100.0	4.000000000000001e-06
70	54	7299	0.04977669566869736	100.0	100.0	4.000000000000001e-06
70	55	7300	0.0425303652882576	100.0	100.0	4.000000000000001e-06
70	56	7301	0.0539802685379982	100.0	100.0	4.000000000000001e-06
70	57	7302	0.16574615240097046	100.0	100.0	4.000000000000001e-06
70	58	7303	0.05438784882426262	100.0	100.0	4.000000000000001e-06
70	59	7304	0.05914978310465813	100.0	100.0	4.000000000000001e-06
70	60	7305	0.0331401526927948	100.0	100.0	4.000000000000001e-06
70	61	7306	0.06346750259399414	100.0	100.0	4.000000000000001e-06
70	62	7307	0.03324089199304581	100.0	100.0	4.000000000000001e-06
70	63	7308	0.029263371601700783	100.0	100.0	4.000000000000001e-06
70	64	7309	0.052729398012161255	100.0	100.0	4.000000000000001e-06
70	65	7310	0.04467098414897919	100.0	100.0	4.000000000000001e-06
70	66	7311	0.04120928421616554	100.0	100.0	4.000000000000001e-06
70	67	7312	0.03055410645902157	100.0	100.0	4.000000000000001e-06
70	68	7313	0.04439196363091469	100.0	100.0	4.000000000000001e-06
70	69	7314	0.07648145407438278	100.0	100.0	4.000000000000001e-06
70	70	7315	0.19982288777828217	100.0	100.0	4.000000000000001e-06
70	71	7316	0.07959869503974915	100.0	100.0	4.000000000000001e-06
70	72	7317	0.030734926462173462	100.0	100.0	4.000000000000001e-06
70	73	7318	0.05149620771408081	100.0	100.0	4.000000000000001e-06
70	74	7319	0.11856550723314285	100.0	100.0	4.000000000000001e-06
70	75	7320	0.04487389326095581	100.0	100.0	4.000000000000001e-06
70	76	7321	0.06966019421815872	100.0	100.0	4.000000000000001e-06
70	77	7322	0.0941314846277237	100.0	100.0	4.000000000000001e-06
70	78	7323	0.029278798028826714	100.0	100.0	4.000000000000001e-06
70	79	7324	0.21482722461223602	100.0	100.0	4.000000000000001e-06
70	80	7325	0.07742830365896225	100.0	100.0	4.000000000000001e-06
70	81	7326	0.189199298620224	100.0	100.0	4.000000000000001e-06
70	82	7327	0.024356544017791748	100.0	100.0	4.000000000000001e-06
70	83	7328	0.08440160751342773	100.0	100.0	4.000000000000001e-06
70	84	7329	0.19077228009700775	100.0	100.0	4.000000000000001e-06
70	85	7330	0.16242586076259613	100.0	100.0	4.000000000000001e-06
70	86	7331	0.05141261965036392	100.0	100.0	4.000000000000001e-06
70	87	7332	0.12329822033643723	100.0	100.0	4.000000000000001e-06
70	88	7333	0.07999064773321152	100.0	100.0	4.000000000000001e-06
70	89	7334	0.07495640963315964	100.0	100.0	4.000000000000001e-06
70	90	7335	0.05519586428999901	100.0	100.0	4.000000000000001e-06
70	91	7336	0.04918496310710907	100.0	100.0	4.000000000000001e-06
70	92	7337	0.09083776921033859	100.0	100.0	4.000000000000001e-06
70	93	7338	0.038269780576229095	100.0	100.0	4.000000000000001e-06
70	94	7339	0.09292475879192352	100.0	100.0	4.000000000000001e-06
70	95	7340	0.01985686644911766	100.0	100.0	4.000000000000001e-06
70	96	7341	0.39459577202796936	100.0	100.0	4.000000000000001e-06
70	97	7342	0.03905055671930313	100.0	100.0	4.000000000000001e-06
70	98	7343	0.05869375914335251	100.0	100.0	4.000000000000001e-06
70	99	7344	0.1384773552417755	100.0	100.0	4.000000000000001e-06
70	100	7345	0.059599053114652634	100.0	100.0	4.000000000000001e-06
70	101	7346	0.06439796090126038	100.0	100.0	4.000000000000001e-06
70	102	7347	0.20005880296230316	100.0	100.0	4.000000000000001e-06
70	103	7348	0.04562422260642052	100.0	100.0	4.000000000000001e-06
70	104	7349	0.04376252368092537	100.0	100.0	4.000000000000001e-06
70	105	7350	0.036589160561561584	100.0	100.0	4.000000000000001e-06
71	1	7351	0.14154860377311707	100.0	100.0	4.000000000000001e-06
71	2	7352	0.04231741651892662	100.0	100.0	4.000000000000001e-06
71	3	7353	0.07652483880519867	100.0	100.0	4.000000000000001e-06
71	4	7354	0.02774716541171074	100.0	100.0	4.000000000000001e-06
71	5	7355	0.13460303843021393	100.0	100.0	4.000000000000001e-06
71	6	7356	0.05175172537565231	100.0	100.0	4.000000000000001e-06
71	7	7357	0.05062698572874069	100.0	100.0	4.000000000000001e-06
71	8	7358	0.020025411620736122	100.0	100.0	4.000000000000001e-06
71	9	7359	0.034939877688884735	100.0	100.0	4.000000000000001e-06
71	10	7360	0.08041505515575409	100.0	100.0	4.000000000000001e-06
71	11	7361	0.0283378753811121	100.0	100.0	4.000000000000001e-06
71	12	7362	0.0405113622546196	100.0	100.0	4.000000000000001e-06
71	13	7363	0.17605867981910706	100.0	100.0	4.000000000000001e-06
71	14	7364	0.06713557988405228	100.0	100.0	4.000000000000001e-06
71	15	7365	0.03165760263800621	100.0	100.0	4.000000000000001e-06
71	16	7366	0.17708764970302582	100.0	100.0	4.000000000000001e-06
71	17	7367	0.08330568671226501	100.0	100.0	4.000000000000001e-06
71	18	7368	0.049113497138023376	100.0	100.0	4.000000000000001e-06
71	19	7369	0.23708297312259674	100.0	100.0	4.000000000000001e-06
71	20	7370	0.039412107318639755	100.0	100.0	4.000000000000001e-06
71	21	7371	0.0969434380531311	100.0	100.0	4.000000000000001e-06
71	22	7372	0.06138220429420471	100.0	100.0	4.000000000000001e-06
71	23	7373	0.04864531755447388	100.0	100.0	4.000000000000001e-06
71	24	7374	0.18835586309432983	100.0	100.0	4.000000000000001e-06
71	25	7375	0.03072524070739746	100.0	100.0	4.000000000000001e-06
71	26	7376	0.13410736620426178	100.0	100.0	4.000000000000001e-06
71	27	7377	0.07566706091165543	100.0	100.0	4.000000000000001e-06
71	28	7378	0.06384185701608658	100.0	100.0	4.000000000000001e-06
71	29	7379	0.14465893805027008	100.0	100.0	4.000000000000001e-06
71	30	7380	0.11716315150260925	100.0	100.0	4.000000000000001e-06
71	31	7381	0.03611617535352707	100.0	100.0	4.000000000000001e-06
71	32	7382	0.02762574516236782	100.0	100.0	4.000000000000001e-06
71	33	7383	0.10507082939147949	100.0	100.0	4.000000000000001e-06
71	34	7384	0.09935237467288971	100.0	100.0	4.000000000000001e-06
71	35	7385	0.06396734714508057	100.0	100.0	4.000000000000001e-06
71	36	7386	0.06610921025276184	100.0	100.0	4.000000000000001e-06
71	37	7387	0.1367931067943573	100.0	100.0	4.000000000000001e-06
71	38	7388	0.04370768368244171	100.0	100.0	4.000000000000001e-06
71	39	7389	0.028309252113103867	100.0	100.0	4.000000000000001e-06
71	40	7390	0.024366136640310287	100.0	100.0	4.000000000000001e-06
71	41	7391	0.04298970103263855	100.0	100.0	4.000000000000001e-06
71	42	7392	0.04069878160953522	100.0	100.0	4.000000000000001e-06
71	43	7393	0.026548612862825394	100.0	100.0	4.000000000000001e-06
71	44	7394	0.3217866122722626	100.0	100.0	4.000000000000001e-06
